OTU_ID	Kingdom	Phylum	Class	Order	Family	genus	Species
0e7cef60331ec5f2189942f3ab464308	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcus	s_metagenome
27fd38b154c5431a56eaeeacbff71397	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Veillonellaceae	Veillonella	
50dcb728c67166ba82dcfc503a9eae8a	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Frankiales	f_Acidothermaceae	Acidothermus	
eda4857d400ff616ea0e3caf721a19ac	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	
bbc31bdcf6bc22ec7d832b41561125fc	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Myxococcales	f_Haliangiaceae	Haliangium	s_metagenome
1650263ac5c65727373107119e8a4e65	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Barnesiellaceae	Barnesiella	s_uncultured Firmicutes bacterium
5ecfd2bdeaa6ad3e2b8d977b45a16e1b	Unassigned						
ae35397e91da44dfb5106c874d18dea2	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Burkholderiaceae	Polaromonas	
4fbcdcb5855d1f6034e7149d59bdb004	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	Solobacterium	
5c1ce43eb3f3f7edad47337a06fce809	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Agathobacter	
8658cb1e6c941d70f5091343aac1ec4e	k_Bacteria	p_Tenericutes	c_Mollicutes	o_Izimaplasmatales	f_gut metagenome	gut	s_gut metagenome
63cb2a3084027d04e17c7aa2b7eb195a	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_Prevotella melaninogenica
9337d5886d9f841ff084f35903fada52	k_Bacteria	p_Verrucomicrobia	c_Verrucomicrobiae	o_Chthoniobacterales	f_Chthoniobacteraceae	Chthoniobacter	s_uncultured bacterium
a1d6e17c573d9aec69b93849828e489f	k_Bacteria						
f2c1e9b688cbfd86f0700f54d0b17548	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Beijerinckiaceae	1174-901-12	
2343349bca97ee31578624f102c250e4	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	Catenibacterium	s_uncultured bacterium
67998934c92a24433d776dc24112911a	k_Bacteria	p_Cyanobacteria	c_Oxyphotobacteria	o_Nostocales	f_Nostocaceae	Scytonema	s_uncultured bacterium
5d7f8dde1d6d2de172d17cd18bc577e4	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
8e65af8ef1e5bbd12a52255b0492926f	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Gemmatales	f_Gemmataceae	uncultured	
d7047c5f8b76471e7dbe56ccf4e2af24	k_Bacteria	p_Actinobacteria	c_Coriobacteriia	o_Coriobacteriales	f_Eggerthellaceae	Eggerthella	
5c85a438bedb30f04a60870df3b2011d	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Lactobacillaceae	Lactobacillus	
acde85c17c1113af09c68522a73abf40	k_Bacteria	p_Firmicutes	c_Bacilli	o_Bacillales	f_Paenibacillaceae	Cohnella	
bc11c6ce7c17eeed68409d4a617ba30f	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae	Sphingoaurantiacus	
3ed3bbccf07b3124b071f6945fecd85b	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Bradymonadales	f_uncultured rumen bacterium	uncultured	s_uncultured rumen bacterium
b233de95dc2e3f8364725e709c42c82f	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Gammaproteobacteria Incertae Sedis	f_Unknown Family	Acidibacter	
5dcee84d7c650bab868d8ce02c82f813	Unassigned						
d969ff7a11c25dc9b04c6eb48a6ec8c3	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Eubacterium	
103b02fac8a996473f668864fe2ae158	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Acidaminococcaceae	Phascolarctobacterium	
60c5e21779c0b5b385d77df36cdcf45b	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Cytophagales	f_Microscillaceae	uncultured	s_Hymenobacter sp. 9PNM-21
d353009280b5fec7ffe47599b740e569	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae		
b8d7583f07bb37c22ed33f77bb219d73	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Isosphaerales	f_Isosphaeraceae	Paludisphaera	s_uncultured bacterium
07330fbe37a0567d653559f847910f5d	Unassigned						
2500422919f98bed627f3fd491e508a8	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Aeromonadales	f_Aeromonadaceae	Aeromonas	
9e5a86bcd4bab6fe8d7eb698ed5a609f	k_Bacteria	p_Spirochaetes	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	Treponema	
5ab1148e03135b78da92518870d13ca0	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Planctomycetales	f_uncultured		
69d36bbd4b7bfddb7c219e06deecfa5c	Unassigned						
1b03db024f9f1fe6e1b2fd1e027254fb	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Acetobacterales	f_Acetobacteraceae	uncultured	
2401e11116c62403d58b81b71aea974f	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	
4968de85e68da1580e83d7530dad1ff7	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Micavibrionales	f_uncultured	uncultured	s_uncultured bacterium
2ce8245ad322ea61d0872e2250995506	k_Bacteria	p_Acidobacteria	c_Acidobacteriia	o_Solibacterales	f_Solibacteraceae (Subgroup 3)	Candidatus	s_uncultured forest soil bacterium
3fa3a2995417fa61c4fc4ab6c5be5f8d	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Syntrophobacterales	f_Syntrophaceae	Smithella	
e9bf56cf4070391a2e4d1c0e369a218f	k_Bacteria	p_Actinobacteria	c_Coriobacteriia	o_Coriobacteriales	f_Atopobiaceae	Coriobacteriaceae	s_uncultured bacterium
1bc599cac5647c5c30496e93ca551557	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	f_Pseudomonadaceae	Pseudomonas	
ddfd49f939f92958b1ec816741055348	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Burkholderiaceae	Ralstonia	
78387ba694d779300f624458f75574ca	k_Bacteria						
ca13f7f4c63e1ed6c6a9a777d8986247	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Faecalibacterium	s_uncultured bacterium
bc6a59a66d65219dc321649375b9be2e	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	Faecalitalea	s_unidentified
b112fd918d554656af642a8c6029838b	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Ardenticatenales	f_uncultured	metagenome	s_metagenome
5b88d549248b6d512bfc80bcaaacd397	k_Bacteria	p_Acidobacteria	c_Subgroup 5	o_uncultured Acidobacteriales bacterium	f_uncultured Acidobacteriales bacterium	uncultured	s_uncultured Acidobacteriales bacterium
d77a94a78afbd44160d16d1e35c21195	Unassigned						
70d2f9fc8f799ef8eedc1f4ba0e4da3c	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Family XI	Peptoniphilus	s_Peptoniphilus sp. BV3C26
be185a88ec084bb1658b4e4e2d809640	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	
6bcaf1caf16a36452f0d07ee955c0ab8	k_Bacteria						
9d0a3809904f23914d4faa32ac5c630b	Unassigned						
0165bdf1bafdd012f1ddf0ddd2b692b6	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Beijerinckiaceae		
09a6ec6334ef6c88b53081ff6ccc6e4f	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
95f037aceef30371ddbc0b97b6533b57	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Beijerinckiaceae		
717925fdd1f2cd914c0db5106161e8cc	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae		
3c4a4273a28398abd1a968bf38a95573	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_R7C24	f_metagenome	metagenome	s_metagenome
c573e6dfefdebfe59049acbe597333f4	k_Bacteria	p_Firmicutes	c_Clostridia	o_D8A-2	f_uncultured Firmicutes bacterium	uncultured	s_uncultured Firmicutes bacterium
f1fd76bc8cd92af1df7fbf6e545d715e	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Diplorickettsiales	f_Diplorickettsiaceae	Aquicella	s_uncultured bacterium
0ecdc604dc70271e54557f0b744142a6	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	f_Moraxellaceae		
fdd05b41853d4e3e91945be8d3c35295	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Family XIII	Family	s_uncultured Eubacterium sp.
74c07fa581532717e11df07e83d27372	k_Bacteria	p_Planctomycetes	c_vadinHA49	o_metagenome	f_metagenome	metagenome	s_metagenome
2644b9c7f8accd37ccb4f7d300cfda2f	k_Bacteria	p_Epsilonbacteraeota	c_Campylobacteria	o_Campylobacterales	f_Campylobacteraceae	Campylobacter	
79eebca1a6eaeb039bf1696f3c58aa9d	Unassigned						
e838e0cc003b63df5f1903f49c84b460	k_Bacteria						
caaf20cd35addf5a03dd226cddd6481d	Unassigned						
a35af4035d0b43b3e7a4ff5d78904c2e	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Xanthomonadales	f_Xanthomonadaceae	Stenotrophomonas	
bc63ccb8219b633f8e58a3d898e3e0c6	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Bifidobacteriales	f_Bifidobacteriaceae	Bifidobacterium	
d5e6675583bc43fd2954d9edbc425239	k_Bacteria						
d516dd328238f8c2f9613746c152dd93	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Alistipes	s_Alistipes indistinctus YIT 12060
009a281e1b9f39dada296d5869a65d20	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
7a6a394fe7285b50ee54b56f316a3944	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Alistipes	
4fbe58e1eacc275bcebce9aeef605f10	k_Bacteria	p_Chloroflexi	c_JG30-KF-CM66	o_uncultured bacterium	f_uncultured bacterium	uncultured	s_uncultured bacterium
5ab5f7ec8b3b4e003c360aa57f0d0ecb	Unassigned						
c33428a9b7aafc24eb8026a0ffd99e29	k_Bacteria	p_Spirochaetes	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	Treponema	
e9bb1bc3c9d8feca34fcd83e770eace3	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rickettsiales	f_Rickettsiaceae	Rickettsia	
6425b5ba44e195a816b1ebbbc2ec5469	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	uncultured	s_uncultured bacterium
1fe1d8bb22e8a25b9d1019d98872b5ce	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
40f1b6cbea9bba1def71e33a33147c91	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Oceanospirillales	f_Halomonadaceae	Halomonas	
9d7df660ed5ad49afe49d9fcc4e7d69f	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Salinisphaerales	f_Solimonadaceae		
4c6f655ffdf377fbb3a7355b6b9c930e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Peptostreptococcaceae		
2b2ec7dba38c46e7f3880f65f335afa3	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	Bacteroides	s_Bacteroides salanitronis DSM 18170
dc1af5b08fecce4be1a45f50ed11afc2	k_Bacteria	p_Deinococcus-Thermus	c_Deinococci	o_Deinococcales	f_Deinococcaceae	Deinococcus	s_Deinococcus wulumuqiensis R12
824524feb0c02a3ced4ae28e8b3c89c6	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Hydrogenophilaceae	Thiobacillus	
cab2f5298a444725152a0c2aac0fa7e5	k_Bacteria	p_Actinobacteria	c_Thermoleophilia	o_Solirubrobacterales	f_67-14		
8cfd484c4255fd38b14e7a39fc2b0f84	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Alteromonadales	f_Shewanellaceae	Shewanella	
0767434bb3ef4a4a23829ce27cebdfca	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
88edf9a45cba20855d8ee9a9bd69b48d	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Actinomycetales	f_Actinomycetaceae	Actinomyces	s_Actinomyces graevenitzii F0530
650140b52a95209d34650fd4f5ca3d2f	k_Bacteria	p_Tenericutes	c_Mollicutes	o_Mollicutes RF39	f_gut metagenome	gut	s_gut metagenome
c2753df4d5731f910f5555776774a079	k_Bacteria	p_Tenericutes	c_Mollicutes	o_Mollicutes RF39			
0df57581a189a952a59625dcda55f9a0	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Muribaculaceae	uncultured	s_uncultured organism
3e8011e206853bacc7ce228465d454a2	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Faecalibacterium	
1d9f896704238fb5c9591772e243f31e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae		
9aa711b5a1c395d8b09fc84d6952bdb3	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	Paracoccus	
4d1670107a123126e7a55c5834878615	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Butyrivibrio	s_Eubacterium sp. oral clone GI038
eebdf542c58b46b9406e8329ec3c4637	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Family XI	Anaerococcus	
5b93c63674a6ee783447ee8b5e03cc77	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Desulfovibrionales	f_Desulfovibrionaceae	Desulfovibrio	
14a2ef6047c9db08089da6716091e373	k_Bacteria						
584023e35f0bbe7991cc21943a9be59b	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Dorea	
41cd69fd1472d6cd584ed0ad6fd75ee6	k_Bacteria						
da058d0e6228b802436a63bbc40eb29e	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Rhizobiaceae	Mesorhizobium	
1c140d231d7fea5587b0c8814f814521	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	f_Moraxellaceae	Moraxella	
2cbcc6e8bdad34aa317831a17b6705be	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pasteurellales	f_Pasteurellaceae	Aggregatibacter	
68662587e9203bdc8fde1f822f733b6f	k_Bacteria	p_Chloroflexi	c_AD3				
7c5c582c531c701a41788812c6f6fe1c	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SBR1031	f_A4b	uncultured	s_uncultured sludge bacterium H8
6a7a6fed3a850c6bab631c438c0556c4	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Micrococcales	f_Micrococcaceae	Glutamicibacter	
09ba821b74774810dd8724f43d6a70a2	k_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_Saccharimonadaceae	Candidatus	s_TM7 phylum sp. oral clone CW040
8211a56964c937924388ab62d06c3b8e	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Pirellulales	f_Pirellulaceae	Pirellula	s_uncultured Planctomycetaceae bacterium
d545b5c49f24808426f027036f35678c	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Myxococcales	f_Blfdi19	uncultured	s_uncultured bacterium
71760775e67373f91814889d3c12c2e6	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	uncultured	
12cc4c8a5d46fec0b6738bfe7c6c8a08	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	Bacteroides	
09d485fce573aa3f9876e491d2f28d3f	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Enterobacteriales	f_Enterobacteriaceae		
db920f7a3fa5f49951447dbe0a6517bf	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Rikenellaceae	s_Bacteroidales genomosp. P1
e57bf762f547b8644e3f61972354df47	k_Bacteria						
863f89fdc1387b5b797169fda3ea3343	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_uncultured	f_uncultured bacterium	uncultured	s_uncultured bacterium
9efbba69fa7a57a16216295b3aa06c4f	k_Bacteria	p_Fusobacteria	c_Fusobacteriia	o_Fusobacteriales	f_Leptotrichiaceae	Leptotrichia	s_Leptotrichia sp. oral clone FP036
52fc0a0ab376b84f6be7cb18daaa45e4	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	s_gut metagenome
f7e174e798cb0425819344b68f08b671	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Eubacterium	
de2e22ab159068759d55eefab8297686	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Micrococcales	f_Micrococcaceae	Rothia	
fec85c89501bee08cb9076c0121e5836	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
6a4f354262a6fbad12de693585b4e7f1	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Subdoligranulum	
9f6f9ba411499ba540ee6a4cd6d40065	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Weeksellaceae	Moheibacter	s_uncultured Bacteroidetes bacterium
b7fa1f90a8bb5b7231f57dc2ae9aa207	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SBR1031	f_A4b	uncultured	s_uncultured bacterium
b2c2d4f22dee665887083bd131beae05	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae		
46981f9cfee2ffaaab231cc8323185d7	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
f2cad1c747337c34b4bce15352ae941f	k_Bacteria	p_Verrucomicrobia	c_Verrucomicrobiae	o_Pedosphaerales	f_Pedosphaeraceae		
05874794f2cb561c192a4ceefe9158e5	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Pirellulales	f_Pirellulaceae	Pirellula	s_metagenome
7ebc1bf14f67ec3ddc9f2b315bf4ecc6	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Sphingobacteriales	f_AKYH767	uncultured	s_uncultured bacterium
ea940c3189d6813e316db9be16d940e6	Unassigned						
7785e5fc84fed79be22ed5313fc2b182	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria				
38145b92af854c92537660695038089f	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Tannerellaceae	Tannerella	s_uncultured bacterium
f1439cc9d0e5e9672de17a5df47df1a8	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Xanthomonadales	f_Rhodanobacteraceae	uncultured	s_uncultured bacterium
0643fa491a4f9d5a91f3b83868f3c46c	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Cytophagales	f_Hymenobacteraceae	Hymenobacter	s_uncultured bacterium
4fa27b303473d00c4e927e17c43affc4	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Porphyromonadaceae	Porphyromonas	
a4ec539f979c96ef8fc31c179b74e881	k_Bacteria	p_Elusimicrobia	c_Elusimicrobia	o_Elusimicrobiales	f_Elusimicrobiaceae	Elusimicrobium	s_uncultured bacterium
ef6bf48975f35d57474b2390d8cf5576	k_Bacteria						
5da2ca2a06ba37f98aec9da89c1bddc4	k_Bacteria						
be1d704c07782fd898fdfe39624e43f2	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Tannerellaceae	Tannerella	
18916ff01c5cc30f13e73cab657abe0e	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Lactobacillaceae	Lactobacillus	s_Lactobacillus jensenii
6ff81e88018d71f2bfae85ec2afa1fae	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Pirellulales	f_Pirellulaceae	Blastopirellula	s_uncultured planctomycete
13cb3aa543c914964d33d485401eef90	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae		
03ebb4c7e16a22fea61a98664e26f136	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Pirellulales	f_Pirellulaceae	Pirellula	s_Pirellula sp.
1fe0ae36f1f436f47a4aeecd12a46e71	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Faecalibacterium	s_metagenome
f17e9547d7b6296fd4f4b703f7535f9b	k_Bacteria	p_Spirochaetes	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	Treponema	s_Treponema medium
0244c47443454803bdd09b1bb6eac4fe	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Oligoflexales	f_Oligoflexaceae	uncultured	s_uncultured bacterium
7b8495b7f68c13ea0b4c1327a0f02efe	k_Bacteria						
ffcc4b3b6b123521c3fce4ae17acbb42	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
22f9d40627fc86c05ab1d771bfa44208	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Isosphaerales	f_Isosphaeraceae	uncultured	s_uncultured bacterium
5823bcf5951530d6c46f33bb4618a473	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	f_Moraxellaceae		
85b86948156f0d2e300bb055b8d284c1	k_Bacteria	p_Bacteroidetes	c_Bacteroidia				
151b7dc792fcea7fb131d7b048d2375f	k_Bacteria	p_Actinobacteria	c_Rubrobacteria	o_Rubrobacterales	f_Rubrobacteriaceae	Rubrobacter	
cfbff020321eaed0eb8535544eefff01	k_Bacteria	p_Actinobacteria	c_Thermoleophilia	o_Gaiellales			
17a1d3358531d7af882a245410ba3ca6	k_Bacteria	p_Firmicutes	c_Bacilli	o_Bacillales	f_Bacillaceae	Bacillus	s_Bacillus funiculus
a675540da0c9a75f91235797c6f53261	k_Bacteria	p_Cyanobacteria	c_Oxyphotobacteria	o_Nostocales	f_Chroococcidiopsaceae	Aliterella	
eb79af3a1a9aa989f04b9161f7cfbcd5	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Rhodocyclaceae	Methyloversatilis	
8ba8d462bcfca4f3dffd540c2595af0e	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Cytophagales	f_Spirosomaceae	Arcicella	
145e80cc93e5ef639408917982aa8d84	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Alistipes	
d4d73321db6016df66b1fc1b24ba1c92	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	f_Moraxellaceae	Moraxella	s_Moraxella lincolnii
6902f3077d74c59be163fd9ac3f5d019	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Isosphaerales	f_Isosphaeraceae	Singulisphaera	
ebf6d2bfafdd42546d38d904bf63bf39	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Cytophagales	f_Microscillaceae	uncultured	s_uncultured Flexibacter sp.
38ee9382107e04e86cf1117f92bff66d	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria				
ce2901d666487822457b92d230a253f8	k_Bacteria	p_Chloroflexi	c_TK10	o_bacterium Ellin6519	f_bacterium Ellin6519	bacterium	s_bacterium Ellin6519
43c25eb9478f730cdd5f02ad331cf901	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	uncultured	s_uncultured bacterium
b85f7ef98b0d083e8bcebbe7eb32bc90	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Veillonellaceae	uncultured	s_Pelosinus sp. enrichment culture clone 102
ff46d0130c64ae4e8921037a1b8e51f9	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Corynebacteriales	f_Corynebacteriaceae	Corynebacterium	
481708cf1a8cb04e078b0a8f8f6d51af	k_Bacteria	p_Gemmatimonadetes	c_Gemmatimonadetes	o_Gemmatimonadales	f_Gemmatimonadaceae		
3f49f2e33639f81618c76b5807f6498c	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Eubacterium	s_uncultured organism
005e7950ab181ca00bca4d2e0ffcf058	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae	Altererythrobacter	
5d7b322a0373a5fe6c586e51f7972cb9	k_Bacteria	p_Acidobacteria	c_Subgroup 6				
2d46b3e85846ac9f04924dd37d1fa091	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Neisseriaceae	uncultured	s_uncultured bacterium
b5efed4b4e3b329b827ac68df070b54b	k_Bacteria	p_Actinobacteria	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae		
648a141887e43cea9ce9b149afa88f94	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Faecalibacterium	
142bb98af0d61718fe050a58446c5ae7	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Xanthobacteraceae	Ancylobacter	
f84ff314384a8a1bcdc0a8c7b09edd91	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	uncultured	
1866362996c8c620bf7b08068b9b796e	k_Bacteria						
19cdf1d8322f7000bc48ef8fc819b399	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae		
c2a699c312dac2c22ddf7dbb24e0c33c	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Chitinophagales	f_Chitinophagaceae	Cnuella	s_uncultured bacterium
059ec2d2970e61b6f47d3133dfc67482	k_Bacteria						
4f67b63b7d4c758b3c3dfdecd717ae52	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	Flavobacterium	
86b2ac83b75ecae3ba857c6f50deee15	Unassigned						
4dc2ec17d93595acab613d33c7a21890	Unassigned						
